ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,universe_date,market_cap,average_dollar_volume_21d,liquidity_rank,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
GM,12369,0001467858,2017-02-07,0001467858-17-000028,2016-02-03,0001467858-16-000255,2017-01-31,55358493540.0,519847700.34619045,48,2017-02-07,2017-03-09,2017-07-31,0.9763942498739546,0.0236057501260453,0.0233314428395406,300000,300000,21,120
HAL,23819,0000045012,2017-02-07,0000045012-17-000047,2016-02-05,0000045012-16-000272,2017-01-31,48902049640.0,495470455.1723809,51,2017-02-07,2017-03-09,2017-07-31,0.9555200413207624,0.0444799586792376,0.0435191143524096,241125,266473,21,120
BA,19561,0000012927,2017-02-08,0000012927-17-000006,2016-02-10,0000012927-16-000099,2017-01-31,100857267720.0,580417595.2340677,39,2017-02-08,2017-03-10,2017-08-01,0.9909378243141936,0.0090621756858062,0.0090213605689129,296270,296652,21,120
UNH,92655,0000731766,2017-02-08,0000731766-17-000009,2016-02-09,0000731766-16-000058,2017-01-31,154289383118.16,579820328.2416948,40,2017-02-08,2017-03-10,2017-08-01,0.9855907548225916,0.0144092451774084,0.0143064185960124,284014,300000,21,120
CVS,17005,0000064803,2017-02-09,0000064803-17-000006,2016-02-09,0000064803-16-000074,2017-01-31,84046057590.0,555418624.9166666,45,2017-02-09,2017-03-13,2017-08-02,0.9883438872407388,0.0116561127592612,0.0115887035905123,144499,133923,21,120
F,25785,0000037996,2017-02-09,0000037996-17-000013,2016-02-11,0000037996-16-000092,2017-01-31,48239386680.0,544871265.0719048,46,2017-02-09,2017-03-13,2017-08-02,0.978809332482838,0.021190667517162,0.0209692676019153,300000,300000,21,120
LMT,21178,0000936468,2017-02-09,0001193125-17-036192,2016-02-24,0001193125-16-476010,2017-01-31,73633909410.0,379916348.865,77,2017-02-09,2017-03-13,2017-08-02,0.9544577970978068,0.0455422029021931,0.0445356053102048,300000,300000,21,120
MMM,22592,0000066740,2017-02-09,0001558370-17-000479,2016-02-11,0001558370-16-003162,2017-01-31,104319645287.26,334179468.3365057,93,2017-02-09,2017-03-13,2017-08-02,0.9564434583767548,0.043556541623245,0.0426346306606171,300000,300000,21,120
RAI,86946,0001275283,2017-02-09,0001564590-17-001245,2016-02-11,0001564590-16-012630,2017-01-31,85741411420.0,618003232.7057143,34,2017-02-09,2017-03-13,2017-08-02,0.9791392923848206,0.0208607076151794,0.0206461024662362,300000,300000,21,120
REGN,76614,0000872589,2017-02-09,0001532176-17-000008,2016-02-11,0001532176-16-000045,2017-01-31,37401012170.97,384997881.9617114,76,2017-02-09,2017-03-13,2017-08-02,0.9792694612562772,0.0207305387437227,0.0205185853916354,300000,300000,21,120
UTX,17830,0000101829,2017-02-09,0000101829-17-000007,2016-02-11,0000101829-16-000050,2017-01-31,90302936020.0,324481021.60190475,95,2017-02-09,2017-03-13,2017-08-02,0.9853111536188232,0.0146888463811768,0.0145820102065917,110897,111880,21,120
AMZN,84788,0001018724,2017-02-10,0001018724-17-000011,2016-01-29,0001018724-16-000172,2017-01-31,392940765536.58,2865778573.4829836,2,2017-02-10,2017-03-14,2017-08-03,0.9929382267007844,0.0070617732992155,0.0070369557469373,228226,228133,21,120
CELG,11552,0000816284,2017-02-10,0000816284-17-000003,2016-02-11,0001628280-16-011012,2017-01-31,90434390000.0,556965496.3709524,44,2017-02-10,2017-03-14,2017-08-03,0.9816384991172474,0.0183615008827525,0.0181949640142342,300000,300000,21,120
HON,10145,0000773840,2017-02-10,0000930413-17-000391,2016-02-12,0000930413-16-005457,2017-01-31,90174630000.0,385558337.42142856,75,2017-02-10,2017-03-14,2017-08-03,0.9587627461864014,0.0412372538135985,0.0404096731885512,221632,204922,21,120
DAL,91926,0000027904,2017-02-13,0000027904-17-000004,2016-02-05,0000027904-16-000018,2017-01-31,35378413920.0,402509265.1304762,71,2017-02-13,2017-03-15,2017-08-04,0.933097935642052,0.0669020643579478,0.0647591821257206,295040,286264,21,120
AMGN,14008,0000318154,2017-02-14,0000318154-17-000004,2016-02-16,0000318154-16-000031,2017-01-31,115661168618.0,576468183.6606576,41,2017-02-14,2017-03-16,2017-08-07,0.9775230203551014,0.0224769796448985,0.0222280948866602,300000,300000,21,120
CSX,62148,0000277948,2017-02-14,0000277948-17-000009,2016-02-10,0000277948-16-000046,2017-01-31,42977876330.0,815538734.28,24,2017-02-14,2017-03-16,2017-08-07,0.9919595437632918,0.0080404562367082,0.0080083039992475,248293,236901,21,120
PM,92602,0001413329,2017-02-14,0001413329-17-000014,2016-02-17,0001413329-16-000076,2017-01-31,149131275500.0,406477292.5138095,69,2017-02-14,2017-03-16,2017-08-07,0.9824893635238716,0.0175106364761283,0.0173590918191676,300000,300000,21,120
CAT,18542,0000018230,2017-02-15,0000018230-17-000041,2016-02-16,0000018230-16-000410,2017-01-31,55968083180.0,442029079.6019047,65,2017-02-15,2017-03-17,2017-08-08,0.972514811312727,0.027485188687273,0.0271142523814595,300000,300000,21,120
MA,91233,0001141391,2017-02-15,0001141391-17-000014,2016-02-12,0001141391-16-000085,2017-01-31,113719403350.0,371367695.5995238,79,2017-02-15,2017-03-17,2017-08-08,0.9910737307374152,0.0089262692625848,0.0088866656218065,300000,284833,21,120
PEP,13856,0000077476,2017-02-15,0000077476-17-000010,2016-02-11,0000077476-16-000066,2017-01-31,148839511740.0,427676320.7923809,67,2017-02-15,2017-03-17,2017-08-08,0.9832065644348076,0.0167934355651924,0.0166539848978303,300000,300000,21,120
ALXN,83111,0000899866,2017-02-16,0000899866-17-000044,2016-02-08,0000899866-16-000226,2017-01-31,29272317760.0,323695598.5830948,96,2017-02-16,2017-03-20,2017-08-09,0.9818720054389724,0.0181279945610276,0.0179656416207029,300000,300000,21,120
CHTR,12308,0001091667,2017-02-16,0001091667-17-000030,2016-02-10,0001091667-16-000396,2017-01-31,87109509788.98001,656963122.1053243,32,2017-02-16,2017-03-20,2017-08-09,0.8614967821075767,0.1385032178924232,0.1297144329493038,300000,300000,21,120
ABBV,13721,0001551152,2017-02-17,0001551152-17-000004,2016-02-19,0001047469-16-010239,2017-01-31,99309799890.0,477681238.7352381,53,2017-02-17,2017-03-21,2017-08-10,0.9581544569072692,0.0418455430927308,0.0409937011468501,300000,300000,21,120
ABT,20482,0000001800,2017-02-17,0001047469-17-000744,2016-02-19,0001047469-16-010246,2017-01-31,71890806470.0,426826859.81142855,68,2017-02-17,2017-03-21,2017-08-10,0.96343099325643,0.0365690067435701,0.0359162273717981,269563,256306,21,120
AET,88845,0001122304,2017-02-17,0001122304-17-000014,2016-02-19,0001122304-16-000201,2017-01-31,41620249000.0,436521868.62809527,66,2017-02-17,2017-03-21,2017-08-10,0.8066568073776855,0.1933431926223144,0.1767587736843758,300000,84354,21,120
AXP,59176,0000004962,2017-02-17,0001193125-17-047588,2016-02-19,0001193125-16-469798,2017-01-31,69907176899.99998,390540588.5628571,74,2017-02-17,2017-03-21,2017-08-10,0.9202106622281052,0.0797893377718946,0.0767659644913008,300000,300000,21,120
HUM,48653,0000049071,2017-02-17,0000049071-17-000019,2016-02-18,0000049071-16-000117,2017-01-31,29596548500.0,404563985.40398335,70,2017-02-17,2017-03-21,2017-08-10,0.9799926015525052,0.0200073984474946,0.0198098806497708,300000,300000,21,120
INTC,59328,0000050863,2017-02-17,0000050863-17-000012,2016-02-12,0000050863-16-000105,2017-01-31,174158600000.0,835932318.6057143,21,2017-02-17,2017-03-21,2017-08-10,0.9638242788800072,0.0361757211199929,0.0355367444349849,300000,300000,21,120
T,66093,0000732717,2017-02-17,0000732717-17-000021,2016-02-18,0000732717-16-000147,2017-01-31,258820239999.99997,945759202.4585714,18,2017-02-17,2017-03-21,2017-08-10,0.969425167062715,0.030574832937285,0.0301167367974831,75649,75657,21,120
AMD,61241,0000002488,2017-02-21,0000002488-17-000043,2016-02-18,0000002488-16-000111,2017-01-31,9695950000.0,468026240.8495238,58,2017-02-21,2017-03-22,2017-08-11,0.9673494323005558,0.0326505676994441,0.032128863501474,300000,300000,21,120
BMY,19393,0000014272,2017-02-21,0000014272-17-000047,2016-02-12,0000014272-16-000288,2017-01-31,82157666800.0,858495660.3957143,20,2017-02-21,2017-03-22,2017-08-11,0.9588944418875284,0.0411055581124715,0.0402831851765406,300000,300000,21,120
LLY,50876,0000059478,2017-02-21,0000059478-17-000098,2016-02-19,0000059478-16-000321,2017-01-31,85037114440.0,363465350.6109524,85,2017-02-21,2017-03-22,2017-08-11,0.9860270898362292,0.0139729101637706,0.0138761889972958,300000,300000,21,120
VZ,65875,0000732712,2017-02-21,0001193125-17-050292,2016-02-23,0001193125-16-473367,2017-01-31,199795832340.0,918575246.1109524,19,2017-02-21,2017-03-22,2017-08-11,0.9818026961890984,0.0181973038109016,0.0180337144870138,120306,118324,21,120
AAL,21020,0000006201,2017-02-22,0001193125-17-051216,2016-02-24,0001193125-16-474605,2017-01-31,22447759500.0,339040962.62095237,91,2017-02-22,2017-03-23,2017-08-14,0.919985197234208,0.080014802765792,0.0769747473068206,300000,300000,21,120
WMB,38156,0000107263,2017-02-22,0000107263-17-000003,2016-02-26,0000107263-16-000021,2017-01-31,23534737800.0,395624927.6138095,73,2017-02-22,2017-03-23,2017-08-14,0.9638426596274556,0.0361573403725443,0.0355190052522343,300000,300000,21,120
XOM,11850,0000034088,2017-02-22,0000034088-17-000017,2016-02-24,0000034088-16-000065,2017-01-31,347866075770.0,1078066069.5838096,15,2017-02-22,2017-03-23,2017-08-14,0.9828423530276352,0.0171576469723647,0.0170121168255763,267140,252518,21,120
AIG,66800,0000005272,2017-02-23,0000005272-17-000017,2016-02-19,0000005272-16-000035,2017-01-31,66003695100.00001,363705011.4309524,84,2017-02-23,2017-03-24,2017-08-15,0.9058422218291612,0.0941577781708389,0.0899849149636297,300000,300000,21,120
BAC,59408,0000070858,2017-02-23,0000070858-17-000013,2016-02-24,0000070858-16-000137,2017-01-31,227591452640.00003,2158253534.175238,4,2017-02-23,2017-03-24,2017-08-15,0.9494708785105848,0.0505291214894151,0.0492939624697682,300000,300000,21,120
CVX,14541,0000093410,2017-02-23,0000093410-17-000013,2016-02-25,0000093410-16-000049,2017-01-31,210203078149.99997,709355045.4233333,31,2017-02-23,2017-03-24,2017-08-15,0.9806590810034308,0.0193409189965692,0.019156260599726,300000,300000,21,120
PFE,21936,0000078003,2017-02-23,0000078003-17-000014,2016-02-29,0000078003-16-000077,2017-01-31,192548904150.0,835429028.8695238,22,2017-02-23,2017-03-24,2017-08-15,0.9650783775477444,0.0349216224522557,0.034325696750621,195743,204502,21,120
TWX,77418,0001105705,2017-02-23,0001193125-17-053483,2016-02-25,0001193125-16-477965,2017-01-31,74751832350.0,449481812.6880952,63,2017-02-23,2017-03-24,2017-08-15,0.9635098673813456,0.0364901326186543,0.0358401329435628,300000,300000,21,120
TXN,15579,0000097476,2017-02-23,0001564590-17-002142,2016-02-24,0001564590-16-013126,2017-01-31,75236631360.0,457231929.5423809,61,2017-02-23,2017-03-24,2017-08-15,0.9690809377189784,0.0309190622810214,0.0304506978610926,174011,176154,21,120
USB,66157,0000036104,2017-02-23,0001193125-17-053947,2016-02-25,0001193125-16-478568,2017-01-31,89347050000.0,343758965.45095235,90,2017-02-23,2017-03-24,2017-08-15,0.9876415726722956,0.0123584273277044,0.0122826853606233,96753,100943,21,120
VLO,85269,0001035002,2017-02-23,0001035002-17-000009,2016-02-25,0001035002-16-000069,2017-01-31,29767250400.000004,330799588.2795238,94,2017-02-23,2017-03-24,2017-08-15,0.9712400789094388,0.0287599210905611,0.0283541167930771,258496,255684,21,120
C,70519,0000831001,2017-02-24,0000831001-17-000038,2016-02-26,0000831001-16-000235,2017-01-31,154760760000.0,1203324830.3714285,10,2017-02-24,2017-03-27,2017-08-16,0.983885732520786,0.0161142674792138,0.0159858108235919,300000,300000,21,120
FCX,81774,0000831259,2017-02-24,0000831259-17-000012,2016-02-26,0000831259-16-000062,2017-01-31,22672105200.0,476497990.0885714,54,2017-02-24,2017-03-27,2017-08-16,0.9282324033420992,0.0717675966579008,0.0693092449829529,300000,300000,21,120
GE,12060,0000040545,2017-02-24,0000040545-17-000010,2016-02-26,0000040545-16-000145,2017-01-31,262737783000.0,1005161243.0257144,16,2017-02-24,2017-03-27,2017-08-16,0.9666073409442296,0.0333926590557702,0.0328472331644407,300000,300000,21,120
KO,11308,0000021344,2017-02-24,0000021344-17-000009,2016-02-25,0000021344-16-000050,2017-01-31,179289705630.0,497045058.86333334,50,2017-02-24,2017-03-27,2017-08-16,0.9948649969783836,0.0051350030216165,0.0051218638541817,300000,300000,21,120
MPC,12872,0001510295,2017-02-24,0001510295-17-000017,2016-02-26,0001510295-16-000078,2017-01-31,25361510750.0,315590476.9042857,100,2017-02-24,2017-03-27,2017-08-16,0.9684385344592712,0.0315614655407286,0.0310736402567328,300000,300000,21,120
BRK,83443,0001067983,2017-02-27,0001193125-17-056969,2016-02-29,0001193125-16-483023,2017-01-31,211585487700.0,558276107.1932762,43,2017-02-27,2017-03-28,2017-08-17,0.9570887085533611,0.0429112914466388,0.0420161210560601,300000,300000,21,120
GILD,77274,0000882095,2017-02-27,0000882095-17-000006,2016-02-24,0000882095-16-000039,2017-01-31,94909500000.0,734946270.6666666,30,2017-02-27,2017-03-28,2017-08-17,0.9724370327799996,0.0275629672200004,0.0271899474765267,300000,300000,21,120
GS,86868,0000886982,2017-02-27,0001193125-17-056804,2016-02-22,0001193125-16-470289,2017-01-31,91188872656.49,975585225.5142114,17,2017-02-27,2017-03-28,2017-08-17,0.9788245859755906,0.0211754140244093,0.0209543305219366,300000,300000,21,120
JNJ,22111,0000200406,2017-02-27,0000200406-17-000006,2016-02-24,0000200406-16-000071,2017-01-31,308100249000.0,809103135.6880952,26,2017-02-27,2017-03-28,2017-08-17,0.9653932502364972,0.0346067497635028,0.034021402597992,300000,280613,21,120
MO,13901,0000764180,2017-02-27,0000764180-17-000028,2016-02-25,0000764180-16-000128,2017-01-31,138820289780.0,471051925.80142856,57,2017-02-27,2017-03-28,2017-08-17,0.9747648501103072,0.0252351498896927,0.0249220008054126,300000,300000,21,120
MS,69032,0000895421,2017-02-27,0001193125-17-059212,2016-02-23,0001193125-16-473553,2017-01-31,78691480000.0,472771250.6661905,56,2017-02-27,2017-03-28,2017-08-17,0.8772404994338683,0.1227595005661317,0.1157894948213244,300000,300000,21,120
PCLN,86783,0001075531,2017-02-27,0001075531-17-000009,2016-02-17,0001075531-16-000084,2017-01-31,77477494440.00002,602286997.3247871,37,2017-02-27,2017-03-28,2017-08-17,0.9678251121077373,0.0321748878922628,0.0316681177136805,300000,300000,21,120
IBM,12490,0000051143,2017-02-28,0001047469-17-001061,2016-02-23,0001047469-16-010329,2017-01-31,165943214600.00003,746284197.9650815,29,2017-02-28,2017-03-29,2017-08-18,0.9766223880763812,0.0233776119236188,0.0231085409756558,91445,93551,21,120
JPM,47896,0000019617,2017-02-28,0000019617-17-000314,2016-02-23,0000019617-16-000902,2017-01-31,302828482320.0,1453769087.760476,8,2017-02-28,2017-03-29,2017-08-18,0.9558627826811746,0.0441372173188253,0.0431909150371617,300000,300000,21,120
MRK,22752,0000310158,2017-02-28,0000310158-17-000010,2016-02-26,0000310158-16-000063,2017-01-31,170914984620.0,795169222.3338095,27,2017-02-28,2017-03-29,2017-08-18,0.971075956114113,0.0289240438858869,0.0285136386618066,300000,300000,21,120
PNC,60442,0000713676,2017-02-28,0001193125-17-062524,2016-02-29,0001193125-16-482577,2017-01-31,58423100000.0,335835490.64809525,92,2017-02-28,2017-03-29,2017-08-18,0.9492043108975112,0.0507956891024888,0.0495476763298626,300000,300000,21,120
TMO,62092,0000097745,2017-02-28,0000097745-17-000007,2016-02-25,0000097745-16-000043,2017-01-31,60197859749.99999,318569495.5279838,99,2017-02-28,2017-03-29,2017-08-18,0.988838351371882,0.011161648628118,0.0110998170971956,300000,287440,21,120
WOOF,89213,0000817366,2017-02-28,0001628280-17-001885,2016-02-26,0001628280-16-011807,2017-01-31,7359528600.0,355723220.45238096,88,2017-02-28,2017-03-29,2017-08-18,0.9804044231581563,0.0195955768418436,0.0194060553796208,282561,259382,21,120
X,76644,0001163302,2017-02-28,0001163302-17-000009,2016-02-29,0001163302-16-000083,2017-01-31,5641133890.000001,610556244.38,35,2017-02-28,2017-03-29,2017-08-18,0.9683041951951524,0.0316958048048476,0.0312038608222819,300000,300000,21,120
CTSH,86158,0001058290,2017-03-01,0001058290-17-000008,2016-02-25,0001058290-16-000049,2017-02-28,36073914990.0,408913194.7890476,77,2017-03-01,2017-03-30,2017-08-21,0.9319003150797132,0.0680996849202867,0.0658810741226319,300000,300000,21,120
MCD,43449,0000063908,2017-03-01,0000063908-17-000017,2016-02-25,0000063908-16-000103,2017-02-28,106006176600.00002,430064676.32459617,68,2017-03-01,2017-03-30,2017-08-21,0.9816435244960326,0.0183564755039673,0.0181900292330386,208865,210287,21,120
MET,87842,0001099219,2017-03-01,0000937834-17-000003,2016-02-25,0000937834-16-000077,2017-02-28,57448020000.0,361584609.6252381,93,2017-03-01,2017-03-30,2017-08-21,0.9867552695193452,0.0132447304806546,0.0131577859015113,300000,300000,21,120
NVDA,86580,0001045810,2017-03-01,0001045810-17-000027,2016-03-17,0001045810-16-000205,2017-02-28,59771720000.0,1964651324.0233333,5,2017-03-01,2017-03-30,2017-08-21,0.9713708771733616,0.0286291228266385,0.0282269670306289,276098,278142,21,120
TSLA,93436,0001318605,2017-03-01,0001564590-17-003118,2016-02-24,0001564590-16-013195,2017-02-28,40415884916.700005,1596922650.2397125,6,2017-03-01,2017-03-30,2017-08-21,0.8922519359944112,0.1077480640055887,0.1023291834142273,300000,300000,21,120
WFC,38703,0000072971,2017-03-01,0000072971-17-000278,2016-02-24,0000072971-16-001045,2017-02-28,290326080000.0,928540766.8309524,14,2017-03-01,2017-03-30,2017-08-21,0.986039361606175,0.0139606383938249,0.0138640862635011,64909,70907,21,120
CRM,90215,0001108524,2017-03-06,0001108524-17-000006,2016-03-07,0001108524-16-000053,2017-02-28,56676544999.99999,395535856.66380954,84,2017-03-06,2017-04-04,2017-08-24,0.9769462162116876,0.0230537837883123,0.0227920601606253,300000,300000,21,120
TGT,49154,0000027419,2017-03-08,0000027419-17-000008,2016-03-11,0000027419-16-000043,2017-02-28,33010815150.000004,443523586.79190475,64,2017-03-08,2017-04-06,2017-08-28,0.9754513990094966,0.0245486009905033,0.0242521263129764,162663,182011,21,120
HD,66181,0000354950,2017-03-23,0000354950-17-000005,2016-03-24,0000354950-16-000060,2017-02-28,176523710510.0,551880842.0152957,46,2017-03-23,2017-04-24,2017-09-13,0.9858571579768676,0.0141428420231324,0.0140437650930647,201427,213478,21,120
TJX,40539,0000109198,2017-03-28,0001193125-17-099642,2016-03-29,0001193125-16-521424,2017-02-28,51141633450.0,375125001.48,89,2017-03-28,2017-04-27,2017-09-18,0.9695634212574862,0.0304365787425138,0.0299825752938688,231443,227939,21,120
M,77462,0000794367,2017-03-29,0000794367-17-000041,2016-03-30,0000794367-16-000221,2017-02-28,10102202000.0,361007993.3157143,95,2017-03-29,2017-04-28,2017-09-19,0.99353497443106,0.00646502556894,0.0064442169285787,235442,224208,21,120
WMT,55976,0000104169,2017-03-31,0000104169-17-000021,2016-03-30,0000104169-16-000079,2017-02-28,217981366700.00003,744832423.2357143,28,2017-03-31,2017-05-02,2017-09-21,0.9752866297605832,0.0247133702394167,0.0244129346933413,131027,125414,21,120
LOW,61399,0000060667,2017-04-04,0000060667-17-000076,2016-03-29,0000060667-16-000276,2017-03-31,71193860000.0,384487026.7895238,75,2017-04-04,2017-05-04,2017-09-25,0.9822852004973204,0.0177147995026796,0.0175597212173924,239042,222832,21,120
ORCL,10104,0001341439,2017-06-27,0001193125-17-214833,2016-06-22,0001193125-16-628942,2017-05-31,186765506760.0,448240952.0790476,58,2017-06-27,2017-07-27,2017-12-15,0.9759539555022512,0.0240460444977489,0.0237614909362388,300000,300000,21,120
FDX,60628,0001048911,2017-07-17,0000950123-17-006152,2016-07-18,0001193125-16-650267,2017-06-30,58108608750.0,398006883.3819995,78,2017-07-17,2017-08-15,2018-01-05,0.971989754910662,0.0280102450893381,0.0276251330235249,300000,300000,21,120
