ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
ISRG,88352,0001035267,2022-02-03,0001035267-22-000014,2021-02-10,0001035267-21-000028,2022-02-03,2022-03-07,2022-07-28,0.9676334382507812,0.0323665617492188,0.0318537994858144,300000,300000,21,120
META,13407,0001326801,2022-02-03,0001326801-22-000018,2021-01-28,0001326801-21-000014,2022-02-03,2022-03-07,2022-07-28,0.9818695701294464,0.0181304298705536,0.0179680335661425,300000,300000,21,120
NOW,13447,0001373715,2022-02-03,0001373715-22-000024,2021-02-12,0001373715-21-000061,2022-02-03,2022-03-07,2022-07-28,0.9716403033199078,0.0283596966800921,0.027965005326674,300000,300000,21,120
AMZN,84788,0001018724,2022-02-04,0001018724-22-000005,2021-02-03,0001018724-21-000004,2022-02-04,2022-03-08,2022-07-29,0.9735086159995698,0.0264913840004301,0.0261465638716592,232783,231760,21,120
TXN,15579,0000097476,2022-02-04,0000097476-22-000009,2021-02-05,0000097476-21-000006,2022-02-04,2022-03-08,2022-07-29,0.9821777194993742,0.0178222805006258,0.0176653257766038,176698,183809,21,120
UNP,48725,0000100885,2022-02-04,0001437749-22-002494,2021-02-05,0000100885-21-000068,2022-02-04,2022-03-08,2022-07-29,0.9503846160860931,0.0496153839139068,0.0484237960304461,248114,269301,21,120
TSLA,93436,0001318605,2022-02-07,0000950170-22-000796,2021-02-08,0001564590-21-004599,2022-02-07,2022-03-09,2022-08-01,0.9692428356581898,0.0307571643418101,0.0302936431912531,300000,300000,21,120
SPGI,17478,0000064040,2022-02-08,0000064040-22-000055,2021-02-09,0000064040-21-000063,2022-02-08,2022-03-10,2022-08-02,0.9845741575974496,0.0154258424025505,0.0153080736726829,300000,300000,21,120
BMY,19393,0000014272,2022-02-09,0000014272-22-000051,2021-02-10,0000014272-21-000066,2022-02-09,2022-03-11,2022-08-03,0.9620075153561586,0.0379924846438414,0.0372885444899732,300000,300000,21,120
VRTX,76744,0000875320,2022-02-09,0000875320-22-000007,2021-02-11,0000875320-21-000006,2022-02-09,2022-03-11,2022-08-03,0.95520328624369,0.0447967137563098,0.0438223342023015,300000,300000,21,120
PEP,13856,0000077476,2022-02-10,0000077476-22-000010,2021-02-11,0000077476-21-000007,2022-02-10,2022-03-14,2022-08-04,0.9797255799417144,0.0202744200582857,0.0200716303844335,300000,300000,21,120
AXP,59176,0000004962,2022-02-11,0000004962-22-000008,2021-02-12,0000004962-21-000013,2022-02-11,2022-03-15,2022-08-05,0.9788139096596422,0.0211860903403577,0.0209647853957928,300000,300000,21,120
GE,12060,0000040545,2022-02-11,0000040545-22-000008,2021-02-12,0000040545-21-000011,2022-02-11,2022-03-15,2022-08-05,0.9412002411738482,0.0587997588261518,0.0571359635904203,300000,300000,21,120
HON,10145,0000773840,2022-02-11,0000773840-22-000018,2021-02-12,0000773840-21-000015,2022-02-11,2022-03-15,2022-08-05,0.966399834744523,0.033600165255477,0.0330480139295825,300000,300000,21,120
MA,91233,0001141391,2022-02-11,0001141391-22-000023,2021-02-12,0001141391-21-000018,2022-02-11,2022-03-15,2022-08-05,0.982228178848366,0.017771821151634,0.0176157487524208,300000,300000,21,120
PM,92602,0001413329,2022-02-11,0001413329-22-000011,2021-02-09,0001413329-21-000007,2022-02-11,2022-03-15,2022-08-05,0.9421531324554404,0.0578468675445597,0.0562355852900517,300000,300000,21,120
RTX,17830,0000101829,2022-02-11,0000101829-22-000005,2021-02-08,0000101829-21-000008,2022-02-11,2022-03-15,2022-08-05,0.9792497156226126,0.0207502843773873,0.020537929814019,300000,300000,21,120
SYK,73139,0000310764,2022-02-11,0000310764-22-000028,2021-02-11,0000310764-21-000027,2022-02-11,2022-03-15,2022-08-05,0.9707609036550188,0.0292390963449813,0.0288197878250064,214080,214915,21,120
TMUS,91937,0001283699,2022-02-11,0001283699-22-000018,2021-02-23,0001283699-21-000039,2022-02-11,2022-03-15,2022-08-05,0.9749455988554389,0.0250544011445612,0.0247456854693581,300000,300000,21,120
VZ,65875,0000732712,2022-02-11,0000732712-22-000008,2021-02-25,0000732712-21-000012,2022-02-11,2022-03-15,2022-08-05,0.9774069336949512,0.0225930663050488,0.0223416231841431,300000,300000,21,120
ANET,14714,0001596532,2022-02-15,0001596532-22-000026,2021-02-19,0001596532-21-000049,2022-02-15,2022-03-17,2022-08-09,0.9907026978676609,0.0092973021323391,0.0092543482504241,300000,300000,21,120
UNH,92655,0000731766,2022-02-15,0000731766-22-000008,2021-03-01,0000731766-21-000013,2022-02-15,2022-03-17,2022-08-09,0.9841153908195394,0.0158846091804606,0.0157597690650368,283513,284250,21,120
AMGN,14008,0000318154,2022-02-16,0000318154-22-000010,2021-02-09,0000318154-21-000010,2022-02-16,2022-03-18,2022-08-10,0.9874999602158008,0.0125000397841993,0.0124225592915927,300000,300000,21,120
CAT,18542,0000018230,2022-02-16,0000018230-22-000050,2021-02-17,0000018230-21-000063,2022-02-16,2022-03-18,2022-08-10,0.9848553754446484,0.0151446245553515,0.0150310895900589,300000,300000,21,120
T,66093,0000732717,2022-02-16,0000732717-22-000015,2021-02-25,0000732717-21-000012,2022-02-16,2022-03-18,2022-08-10,0.9770601875674274,0.0229398124325725,0.0226806508619177,300000,300000,21,120
COP,13928,0001163165,2022-02-17,0001562762-22-000031,2021-02-16,0001562762-21-000027,2022-02-17,2022-03-21,2022-08-11,0.956586258810623,0.043413741189377,0.0424977811469782,300000,300000,21,120
JNJ,22111,0000200406,2022-02-17,0000200406-22-000022,2021-02-22,0000200406-21-000008,2022-02-17,2022-03-21,2022-08-11,0.9846982734700096,0.0153017265299905,0.0151858358357486,300000,300000,21,120
SO,18411,0000092122,2022-02-17,0000092122-22-000003,2021-02-18,0000092122-21-000006,2022-02-17,2022-03-21,2022-08-11,0.9996505294132636,0.0003494705867362,0.0003494095361139,300000,300000,21,120
ABBV,13721,0001551152,2022-02-18,0001551152-22-000007,2021-02-19,0001551152-21-000008,2022-02-18,2022-03-22,2022-08-12,0.9890595989489952,0.0109404010510046,0.0108809878071196,300000,300000,21,120
ABT,20482,0000001800,2022-02-18,0001104659-22-025141,2021-02-19,0001104659-21-025751,2022-02-18,2022-03-22,2022-08-12,0.969135222976805,0.030864777023195,0.030398039326474,278582,273751,21,120
NEE,24205,0000753308,2022-02-18,0000753308-22-000014,2021-02-12,0000753308-21-000014,2022-02-18,2022-03-22,2022-08-12,0.990494454189684,0.0095055458103159,0.0094606523765824,300000,300000,21,120
BAC,59408,0000070858,2022-02-22,0000070858-22-000062,2021-02-24,0000070858-21-000023,2022-02-22,2022-03-23,2022-08-15,0.9994649628487804,0.0005350371512197,0.0005348940698767,300000,300000,21,120
IBM,12490,0000051143,2022-02-22,0001558370-22-001584,2021-02-23,0001558370-21-001489,2022-02-22,2022-03-23,2022-08-15,0.99083650120273,0.00916349879727,0.0091217686777086,123872,132238,21,120
JPM,47896,0000019617,2022-02-22,0000019617-22-000272,2021-02-23,0000019617-21-000236,2022-02-22,2022-03-23,2022-08-15,0.996079307666206,0.0039206923337938,0.0039130264501203,300000,300000,21,120
KO,11308,0000021344,2022-02-22,0000021344-22-000009,2021-02-25,0000021344-21-000008,2022-02-22,2022-03-23,2022-08-15,0.988664741353486,0.0113352586465138,0.0112714959939076,300000,300000,21,120
UPS,87447,0001090727,2022-02-22,0001090727-22-000007,2021-02-22,0001090727-21-000013,2022-02-22,2022-03-23,2022-08-15,0.992951172687515,0.007048827312485,0.0070241004581297,300000,300000,21,120
WFC,38703,0000072971,2022-02-22,0000072971-22-000096,2021-02-23,0000072971-21-000197,2022-02-22,2022-03-23,2022-08-15,0.9961418679870274,0.0038581320129725,0.0038507085094359,285312,300000,21,120
BKNG,86783,0001075531,2022-02-23,0001075531-22-000008,2021-02-24,0001075531-21-000019,2022-02-23,2022-03-24,2022-08-16,0.9656140802271064,0.0343859197728935,0.0338079364077059,300000,300000,21,120
BSX,77605,0000885725,2022-02-23,0000885725-22-000006,2021-02-23,0000885725-21-000008,2022-02-23,2022-03-24,2022-08-16,0.9785846130264836,0.0214153869735165,0.0211892997092001,300000,300000,21,120
DHR,49680,0000313616,2022-02-23,0000313616-22-000061,2021-02-25,0000313616-21-000045,2022-02-23,2022-03-24,2022-08-16,0.9703395564572864,0.0296604435427136,0.0292290814262254,300000,300000,21,120
GILD,77274,0000882095,2022-02-23,0000882095-22-000007,2021-02-25,0000882095-21-000008,2022-02-23,2022-03-24,2022-08-16,0.9782518843449493,0.0217481156550507,0.021514999227665,300000,300000,21,120
LLY,50876,0000059478,2022-02-23,0000059478-22-000068,2021-02-17,0000059478-21-000083,2022-02-23,2022-03-24,2022-08-16,0.9906718634133752,0.0093281365866247,0.0092848982015905,300000,300000,21,120
XOM,11850,0000034088,2022-02-23,0000034088-22-000011,2021-02-24,0000034088-21-000012,2022-02-23,2022-03-24,2022-08-16,0.9789812198802944,0.0210187801197055,0.0208009328622428,300000,300000,21,120
CVX,14541,0000093410,2022-02-24,0000093410-22-000019,2021-02-25,0000093410-21-000009,2022-02-24,2022-03-25,2022-08-17,0.9707631519416708,0.0292368480583291,0.0288176034063268,300000,300000,21,120
MCD,43449,0000063908,2022-02-24,0000063908-22-000011,2021-02-23,0000063908-21-000013,2022-02-24,2022-03-25,2022-08-17,0.9726813192860512,0.0273186807139487,0.026952185357771,233728,234216,21,120
MS,69032,0000895421,2022-02-24,0000895421-22-000400,2021-02-26,0000895421-21-000286,2022-02-24,2022-03-25,2022-08-17,0.9988043126813904,0.0011956873186096,0.0011949730538292,300000,300000,21,120
PFE,21936,0000078003,2022-02-24,0000078003-22-000027,2021-02-25,0000078003-21-000038,2022-02-24,2022-03-25,2022-08-17,0.9913389272699048,0.0086610727300953,0.0086237808103317,300000,300000,21,120
PLTR,19788,0001321655,2022-02-24,0001193125-22-050913,2021-02-26,0001193125-21-060650,2022-02-24,2022-03-25,2022-08-17,0.9765275345162346,0.0234724654837653,0.0232012234454286,300000,300000,21,120
SCHW,75186,0000316709,2022-02-24,0000316709-22-000009,2021-02-24,0000316709-21-000012,2022-02-24,2022-03-25,2022-08-17,0.978988410005217,0.021011589994783,0.0207938907290524,300000,300000,21,120
TMO,62092,0000097745,2022-02-24,0000097745-22-000011,2021-02-25,0000097745-21-000011,2022-02-24,2022-03-25,2022-08-17,0.9670800265805126,0.0329199734194873,0.0323897170682807,300000,300000,21,120
UBER,18576,0001543151,2022-02-24,0001543151-22-000008,2021-03-01,0001543151-21-000014,2022-02-24,2022-03-25,2022-08-17,0.994328416864296,0.0056715831357039,0.0056555602628941,300000,300000,21,120
BX,92108,0001393818,2022-02-25,0001193125-22-054433,2021-02-26,0001193125-21-060361,2022-02-25,2022-03-28,2022-08-18,0.988544199316796,0.0114558006832039,0.0113906798673748,300000,300000,21,120
GS,86868,0000886982,2022-02-25,0001193125-22-052682,2021-02-22,0001193125-21-049380,2022-02-25,2022-03-28,2022-08-18,0.9983975949109656,0.0016024050890344,0.0016011226078531,300000,300000,21,120
MO,13901,0000764180,2022-02-25,0000764180-22-000019,2021-02-26,0000764180-21-000037,2022-02-25,2022-03-28,2022-08-18,0.9740963933684702,0.0259036066315297,0.0255737916834084,300000,300000,21,120
MRK,22752,0000310158,2022-02-25,0000310158-22-000003,2021-02-25,0000310158-21-000004,2022-02-25,2022-03-28,2022-08-18,0.9920087146107832,0.0079912853892166,0.007959524164599,300000,300000,21,120
C,70519,0000831001,2022-02-28,0000831001-22-000036,2021-02-26,0000831001-21-000042,2022-02-28,2022-03-29,2022-08-19,0.9983695334935274,0.0016304665064725,0.0016291387390158,300000,300000,21,120
KKR,11990,0001404912,2022-02-28,0001404912-22-000004,2021-02-19,0001404912-21-000008,2022-02-28,2022-03-29,2022-08-19,0.8969036203635041,0.1030963796364958,0.0981211159975094,300000,300000,21,120
PGR,64390,0000080661,2022-02-28,0000080661-22-000046,2021-03-01,0000080661-21-000014,2022-02-28,2022-03-29,2022-08-19,0.9932090263033624,0.0067909736966376,0.006768018899778,240011,222000,21,120
CRM,90215,0001108524,2022-03-11,0001108524-22-000013,2021-03-17,0001108524-22-000008,2022-03-11,2022-04-11,2022-09-01,0.9732804723456572,0.0267195276543429,0.0263687949669224,300000,300000,21,120
NVDA,86580,0001045810,2022-03-18,0001045810-22-000036,2021-02-26,0001045810-21-000010,2022-03-18,2022-04-19,2022-09-09,0.9561125582109488,0.0438874417890511,0.0429516692697556,281753,280679,21,120
WMT,55976,0000104169,2022-03-18,0000104169-22-000012,2021-03-19,0000104169-21-000033,2022-03-18,2022-04-19,2022-09-09,0.966445217504556,0.033554782495444,0.0330041055035696,300000,300000,21,120
LOW,61399,0000060667,2022-03-21,0000060667-22-000038,2021-03-22,0000060667-21-000026,2022-03-21,2022-04-20,2022-09-12,0.9669413455358732,0.0330586544641267,0.0325239692265324,248710,256925,21,120
HD,66181,0000354950,2022-03-23,0000354950-22-000070,2021-03-24,0000354950-21-000089,2022-03-23,2022-04-22,2022-09-14,0.9683792379784129,0.0316207620215872,0.031131120861289,249965,260907,21,120
TJX,40539,0000109198,2022-03-30,0000109198-22-000008,2021-03-31,0000109198-21-000006,2022-03-30,2022-04-29,2022-09-21,0.964153242888082,0.0358467571119179,0.0352192150507288,266369,289287,21,120
ORCL,10104,0001341439,2022-06-21,0001564590-22-023675,2021-06-21,0001564590-21-033616,2022-06-21,2022-07-21,2022-12-09,0.981712856314421,0.018287143685579,0.0181219448438389,300000,300000,21,120
NKE,57665,0000320187,2022-07-21,0000320187-22-000038,2021-07-20,0000320187-21-000028,2022-07-21,2022-08-19,2023-01-11,0.984523935711524,0.015476064288476,0.0153575313897398,300000,300000,21,120
MSFT,10107,0000789019,2022-07-28,0001564590-22-026876,2021-07-29,0001564590-21-039151,2022-07-28,2022-08-26,2023-01-19,0.9899789811490922,0.0100210188509077,0.0099711413801006,300000,300000,21,120
ADP,44644,0000008670,2022-08-03,0000008670-22-000038,2021-08-04,0000008670-21-000027,2022-08-03,2022-09-01,2023-01-25,0.9843071861132422,0.0156928138867578,0.0155709549031005,271895,275561,21,120
PG,18163,0000080424,2022-08-05,0000080424-22-000064,2021-08-06,0000080424-21-000100,2022-08-05,2022-09-06,2023-01-27,0.981667823468984,0.018332176531016,0.0181661679787147,277753,283263,21,120
LRCX,48486,0000707549,2022-08-24,0000707549-22-000107,2021-08-17,0000707549-21-000136,2022-08-24,2022-09-23,2023-02-15,0.9596603234058756,0.0403396765941244,0.0395472719368921,299687,300000,21,120
INTU,78975,0000896878,2022-09-02,0000896878-22-000028,2021-09-08,0000896878-21-000233,2022-09-02,2022-10-04,2023-02-27,0.9754211753503346,0.0245788246496654,0.0242816253658767,300000,300000,21,120
PANW,13511,0001327567,2022-09-06,0001327567-22-000028,2021-09-03,0001327567-21-000029,2022-09-06,2022-10-05,2023-02-28,0.984054852864156,0.015945147135844,0.0158193586593059,300000,300000,21,120
CSCO,76076,0000858877,2022-09-08,0000858877-22-000013,2021-09-09,0000858877-21-000013,2022-09-08,2022-10-07,2023-03-02,0.9742238673953452,0.0257761326046547,0.0254495285982872,300000,300000,21,120
COST,87055,0000909832,2022-10-05,0000909832-22-000021,2021-10-06,0000909832-21-000014,2022-10-05,2022-11-03,2023-03-29,0.9610253584874277,0.0389746415125723,0.0382343051903431,184368,193551,21,120
MU,53613,0000723125,2022-10-07,0000723125-22-000048,2021-10-08,0000723125-21-000065,2022-10-07,2022-11-07,2023-03-31,0.9626421542344268,0.0373578457655731,0.0366769476055808,294615,300000,21,120
AAPL,14593,0000320193,2022-10-28,0000320193-22-000108,2021-10-29,0000320193-21-000105,2022-10-28,2022-11-29,2023-04-24,0.9779332203122788,0.022066779687721,0.0218268318070034,192260,199937,21,120
QCOM,77178,0000804328,2022-11-02,0000804328-22-000021,2021-11-03,0001728949-21-000076,2022-11-02,2022-12-02,2023-04-27,0.980259142597734,0.019740857402266,0.019548533646795,300000,300000,21,120
V,92611,0001403161,2022-11-16,0001403161-22-000081,2021-11-18,0001403161-21-000060,2022-11-16,2022-12-16,2023-05-11,0.9792295107849474,0.0207704892150526,0.0205577237224889,300000,300000,21,120
SBUX,77702,0000829224,2022-11-18,0000829224-22-000058,2021-11-19,0000829224-21-000086,2022-11-18,2022-12-20,2023-05-15,0.9706823059782184,0.0293176940217816,0.0288961497473068,300000,300000,21,120
ADI,60871,0000006281,2022-11-22,0000006281-22-000250,2021-12-03,0000006281-21-000294,2022-11-22,2022-12-22,2023-05-17,0.9789613337899434,0.0210386662100565,0.0208204093861647,300000,300000,21,120
DIS,26403,0001744489,2022-11-29,0001744489-22-000213,2021-11-24,0001744489-21-000220,2022-11-29,2022-12-29,2023-05-23,0.9769612562838904,0.0230387437161094,0.0227773588976072,300000,300000,21,120
DE,19350,0000315189,2022-12-15,0001558370-22-018703,2021-12-16,0001558370-21-016864,2022-12-15,2023-01-18,2023-06-09,0.9757031075248436,0.0242968924751565,0.0240064186523295,300000,300000,21,120
AMAT,14702,0000006951,2022-12-16,0000006951-22-000043,2021-12-17,0000006951-21-000043,2022-12-16,2023-01-19,2023-06-12,0.9842954567119592,0.0157045432880407,0.0155825030142975,300000,300000,21,120
AVGO,93002,0001730168,2022-12-16,0001730168-22-000118,2021-12-17,0001730168-21-000153,2022-12-16,2023-01-19,2023-06-12,0.9778696725953924,0.0221303274046077,0.0218890055736003,300000,300000,21,120
ADBE,75510,0000796343,2023-01-17,0000796343-23-000007,2022-01-21,0000796343-22-000032,2023-01-17,2023-02-15,2023-07-11,0.9836163765991024,0.0163836234008977,0.0162508599776101,300000,300000,21,120
LMT,21178,0000936468,2023-01-26,0000936468-23-000009,2022-01-25,0000936468-22-000008,2023-01-26,2023-02-27,2023-07-20,0.964489716303667,0.035510283696333,0.0348943329450217,300000,300000,21,120
NFLX,89393,0001065280,2023-01-26,0001065280-23-000035,2022-01-27,0001065280-22-000036,2023-01-26,2023-02-27,2023-07-20,0.9809309811541956,0.0190690188458042,0.0188894838858474,192173,191589,21,120
BA,19561,0000012927,2023-01-27,0000012927-23-000007,2022-01-31,0000012927-22-000010,2023-01-27,2023-02-28,2023-07-21,0.9604469532533232,0.0395530467466769,0.0387908580352265,300000,300000,21,120
NOW,13447,0001373715,2023-01-31,0001373715-23-000035,2022-02-03,0001373715-22-000024,2023-01-31,2023-03-02,2023-07-25,0.9795167487626472,0.0204832512373528,0.0202762908227927,300000,300000,21,120
TSLA,93436,0001318605,2023-01-31,0000950170-23-001409,2022-02-07,0000950170-22-000796,2023-01-31,2023-03-02,2023-07-25,0.9663521914553818,0.0336478085446182,0.0330941073733816,300000,300000,21,120
META,13407,0001326801,2023-02-02,0001326801-23-000013,2022-02-03,0001326801-22-000018,2023-02-02,2023-03-06,2023-07-27,0.9771109117540268,0.0228890882459731,0.0226310629549397,300000,300000,21,120
AMZN,84788,0001018724,2023-02-03,0001018724-23-000004,2022-02-04,0001018724-22-000005,2023-02-03,2023-03-07,2023-07-28,0.9703545704177988,0.029645429582201,0.029214499852202,248002,232783,21,120
CMCSA,89525,0001166691,2023-02-03,0001166691-23-000010,2022-02-02,0001166691-22-000009,2023-02-03,2023-03-07,2023-07-28,0.968843933364044,0.0311560666359559,0.0306805676196232,300000,300000,21,120
GOOG,14542,0001652044,2023-02-03,0001652044-23-000016,2022-02-02,0001652044-22-000019,2023-02-03,2023-03-07,2023-07-28,0.973883721193448,0.026116278806552,0.0257810724971013,293497,300000,21,120
TXN,15579,0000097476,2023-02-03,0000097476-23-000007,2022-02-04,0000097476-22-000009,2023-02-03,2023-03-07,2023-07-28,0.9771286218965012,0.0228713781034988,0.0226137489606905,186258,176698,21,120
RTX,17830,0000101829,2023-02-07,0000101829-23-000009,2022-02-11,0000101829-22-000005,2023-02-07,2023-03-09,2023-08-01,0.9750198184876452,0.0249801815123548,0.0246732772935481,300000,300000,21,120
AMGN,14008,0000318154,2023-02-09,0000318154-23-000017,2022-02-16,0000318154-22-000010,2023-02-09,2023-03-13,2023-08-03,0.9885413589209288,0.0114586410790711,0.0113934880888285,300000,300000,21,120
PEP,13856,0000077476,2023-02-09,0000077476-23-000007,2022-02-10,0000077476-22-000010,2023-02-09,2023-03-13,2023-08-03,0.9755962683791642,0.0244037316208357,0.0241107180746262,300000,300000,21,120
AXP,59176,0000004962,2023-02-10,0000004962-23-000006,2022-02-11,0000004962-22-000008,2023-02-10,2023-03-14,2023-08-04,0.9782815287516344,0.0217184712483655,0.0214859853872848,300000,300000,21,120
GE,12060,0000040545,2023-02-10,0000040545-23-000023,2022-02-11,0000040545-22-000008,2023-02-10,2023-03-14,2023-08-04,0.9724007813023028,0.0275992186976972,0.0272252259357637,300000,300000,21,120
HON,10145,0000773840,2023-02-10,0000773840-23-000013,2022-02-11,0000773840-22-000018,2023-02-10,2023-03-14,2023-08-04,0.945304302005286,0.0546956979947139,0.0532522874021099,300000,300000,21,120
ISRG,88352,0001035267,2023-02-10,0001035267-23-000019,2022-02-03,0001035267-22-000014,2023-02-10,2023-03-14,2023-08-04,0.9778765585049644,0.0221234414950356,0.0218822687294013,300000,300000,21,120
PM,92602,0001413329,2023-02-10,0001413329-23-000025,2022-02-11,0001413329-22-000011,2023-02-10,2023-03-14,2023-08-04,0.9537414029143282,0.0462585970856718,0.0452205598350253,300000,300000,21,120
SPGI,17478,0000064040,2023-02-10,0000064040-23-000058,2022-02-08,0000064040-22-000055,2023-02-10,2023-03-14,2023-08-04,0.9609199319151758,0.0390800680848242,0.0383357717897117,300000,300000,21,120
SYK,73139,0000310764,2023-02-10,0000310764-23-000017,2022-02-11,0000310764-22-000028,2023-02-10,2023-03-14,2023-08-04,0.9808302426202417,0.0191697573797583,0.0189883324949615,223546,214080,21,120
UNP,48725,0000100885,2023-02-10,0001437749-23-002959,2022-02-04,0001437749-22-002494,2023-02-10,2023-03-14,2023-08-04,0.9810576733765192,0.0189423266234808,0.0187651546246112,252301,248114,21,120
VRTX,76744,0000875320,2023-02-10,0000875320-23-000007,2022-02-09,0000875320-22-000007,2023-02-10,2023-03-14,2023-08-04,0.9893668225294772,0.0106331774705228,0.010577042814851,300000,300000,21,120
VZ,65875,0000732712,2023-02-10,0000732712-23-000012,2022-02-11,0000732712-22-000008,2023-02-10,2023-03-14,2023-08-04,0.9707232778469518,0.0292767221530482,0.0288563440736715,300000,300000,21,120
T,66093,0000732717,2023-02-13,0000732717-23-000011,2022-02-16,0000732717-22-000015,2023-02-13,2023-03-15,2023-08-07,0.96012116079258,0.0398788392074199,0.0391042056044442,300000,300000,21,120
ANET,14714,0001596532,2023-02-14,0001596532-23-000016,2022-02-15,0001596532-22-000026,2023-02-14,2023-03-16,2023-08-08,0.990782604108122,0.0092173958918778,0.0091751749448433,300000,300000,21,120
BMY,19393,0000014272,2023-02-14,0000014272-23-000046,2022-02-09,0000014272-22-000051,2023-02-14,2023-03-16,2023-08-08,0.9712791367846318,0.0287208632153681,0.0283161500956522,300000,300000,21,120
MA,91233,0001141391,2023-02-14,0001141391-23-000020,2022-02-11,0001141391-22-000023,2023-02-14,2023-03-16,2023-08-08,0.9851086523794926,0.0148913476205073,0.0147815600845428,300000,300000,21,120
TMUS,91937,0001283699,2023-02-14,0001283699-23-000016,2022-02-11,0001283699-22-000018,2023-02-14,2023-03-16,2023-08-08,0.9738639543232251,0.0261360456767747,0.0258003360837348,300000,300000,21,120
CAT,18542,0000018230,2023-02-15,0000018230-23-000011,2022-02-16,0000018230-22-000050,2023-02-15,2023-03-17,2023-08-09,0.9777212446506712,0.0222787553493288,0.0220342093356399,300000,300000,21,120
COP,13928,0001163165,2023-02-16,0001163165-23-000006,2022-02-17,0001562762-22-000031,2023-02-16,2023-03-20,2023-08-10,0.9535730890061016,0.0464269109938985,0.0453814190830488,300000,300000,21,120
JNJ,22111,0000200406,2023-02-16,0000200406-23-000016,2022-02-17,0000200406-22-000022,2023-02-16,2023-03-20,2023-08-10,0.9837381727233074,0.0162618272766925,0.0161310199688075,300000,300000,21,120
SO,18411,0000092122,2023-02-16,0000092122-23-000012,2022-02-17,0000092122-22-000003,2023-02-16,2023-03-20,2023-08-10,0.9995348913361524,0.0004651086638477,0.0004650005343398,300000,300000,21,120
ABBV,13721,0001551152,2023-02-17,0001551152-23-000011,2022-02-18,0001551152-22-000007,2023-02-17,2023-03-21,2023-08-11,0.9847647667925656,0.0152352332074343,0.0151203424968945,300000,300000,21,120
ABT,20482,0000001800,2023-02-17,0001628280-23-004026,2022-02-18,0001104659-22-025141,2023-02-17,2023-03-21,2023-08-11,0.958541717229419,0.0414582827705809,0.0406219259676346,287496,278582,21,120
NEE,24205,0000753308,2023-02-17,0000753308-23-000019,2022-02-18,0000753308-22-000014,2023-02-17,2023-03-21,2023-08-11,0.989932832813918,0.0100671671860819,0.0100168308064347,300000,300000,21,120
JPM,47896,0000019617,2023-02-21,0000019617-23-000231,2022-02-22,0000019617-22-000272,2023-02-21,2023-03-22,2023-08-14,0.9993693694212444,0.0006306305787555,0.0006304318148521,300000,300000,21,120
KO,11308,0000021344,2023-02-21,0000021344-23-000011,2022-02-22,0000021344-22-000009,2023-02-21,2023-03-22,2023-08-14,0.9939904220173568,0.0060095779826432,0.0059915924897226,300000,300000,21,120
PLTR,19788,0001321655,2023-02-21,0001321655-23-000011,2022-02-24,0001193125-22-050913,2023-02-21,2023-03-22,2023-08-14,0.9805257823882588,0.0194742176117412,0.0192870214646702,300000,300000,21,120
UBER,18576,0001543151,2023-02-21,0001543151-23-000010,2022-02-24,0001543151-22-000008,2023-02-21,2023-03-22,2023-08-14,0.9927453057872444,0.0072546942127555,0.0072285055031365,300000,300000,21,120
UPS,87447,0001090727,2023-02-21,0001090727-23-000006,2022-02-22,0001090727-22-000007,2023-02-21,2023-03-22,2023-08-14,0.9931284006807272,0.0068715993192727,0.006848097482713,300000,300000,21,120
WFC,38703,0000072971,2023-02-21,0000072971-23-000071,2022-02-22,0000072971-22-000096,2023-02-21,2023-03-22,2023-08-14,0.9939115309671592,0.0060884690328408,0.0060700091954642,285809,285312,21,120
BAC,59408,0000070858,2023-02-22,0000070858-23-000092,2022-02-22,0000070858-22-000062,2023-02-22,2023-03-23,2023-08-15,0.999347519612274,0.0006524803877261,0.0006522676149463,300000,300000,21,120
DHR,49680,0000313616,2023-02-22,0000313616-23-000087,2022-02-23,0000313616-22-000061,2023-02-22,2023-03-23,2023-08-15,0.9738174455423756,0.0261825544576245,0.0258456592424828,300000,300000,21,120
GILD,77274,0000882095,2023-02-22,0000882095-23-000007,2022-02-23,0000882095-22-000007,2023-02-22,2023-03-23,2023-08-15,0.9627780148786556,0.0372219851213443,0.036545971065271,300000,300000,21,120
LLY,50876,0000059478,2023-02-22,0000059478-23-000082,2022-02-23,0000059478-22-000068,2023-02-22,2023-03-23,2023-08-15,0.9892970448840036,0.0107029551159962,0.0106460839252099,300000,300000,21,120
XOM,11850,0000034088,2023-02-22,0000034088-23-000020,2022-02-23,0000034088-22-000011,2023-02-22,2023-03-23,2023-08-15,0.973252430914293,0.0267475690857069,0.0263961062702399,300000,300000,21,120
BKNG,86783,0001075531,2023-02-23,0001075531-23-000016,2022-02-23,0001075531-22-000008,2023-02-23,2023-03-24,2023-08-16,0.9583186882584612,0.0416813117415388,0.0408360536933018,300000,300000,21,120
BSX,77605,0000885725,2023-02-23,0000885725-23-000008,2022-02-23,0000885725-22-000006,2023-02-23,2023-03-24,2023-08-16,0.9636738212199866,0.0363261787800134,0.0356819386664518,300000,300000,21,120
CVX,14541,0000093410,2023-02-23,0000093410-23-000009,2022-02-24,0000093410-22-000019,2023-02-23,2023-03-24,2023-08-16,0.9772424641360342,0.0227575358639657,0.022502446036809,300000,300000,21,120
